spec_id,rank,pred_smiles,gt_smiles,exact_match,tanimoto
spectraverse_pos_000006,9,COc1cc2c(cc1OC)C(OC)c1cc(OC)c(OC)c(c1)OCO2,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.4314
spectraverse_pos_000007,1,COc1cc2c(cc1OC)-c1c(CCO)c(cc(OC)c1OC)C2=O,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.2241
spectraverse_pos_000007,2,COc1ccc2cc1C(=O)c1c(cc(OC)c(OC)c1OC)OCO2,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.3333
spectraverse_pos_000007,3,COc1cc(OC)c2c(c1)-c1c(OC)cc(OC)c(c1CCO)C(=O)O2,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.1846
spectraverse_pos_000007,4,COc1ccc2c(c1)OCOc1cc(OC)c(OC)c(OC)c1C2=O,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.3333
spectraverse_pos_000007,5,COC1=CC=CC(OC)c2c(cc(OC)c(OC)c2OC)COCC=C1,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.2424
spectraverse_pos_000007,6,C=c1c2cc(OC)c(OC)c(c2OCO)c2cc(OC)c(OC)cc12,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.2281
spectraverse_pos_000007,7,C=c1c2cc(OC)c(OC)c(c2CCO)c2cc(OC)c(OC)cc12,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.2241
spectraverse_pos_000007,8,COc1cc2c(cc1OC)C(=O)c1cc(c(OC)cc1OC)OCO2,COc1cc2c(cc1OC)C1Oc3c(cc(OC)c(OC)c3OC)C1CO2,0,0.3019
spectraverse_pos_000008,1,CC(CC(=O)O)OC1OC(COC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.473
spectraverse_pos_000008,2,O=C(CCOC1OC(CO)C(O)C(O)C1O)COC(=O)C=Cc1ccc(O)c(O)c1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.5652
spectraverse_pos_000008,3,CC(CC(=O)O)OC1OC(COC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.473
spectraverse_pos_000008,4,O=C(CO)CCOC1OC(COC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.5
spectraverse_pos_000008,5,CCC(CC(=O)O)c1ccc(O)c(O)c1.O.O=C1C=C2OC(CO1)C(O)C(O)C2O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.1868
spectraverse_pos_000008,6,O=C(C=Cc1ccc(O)c(O)c1)OC(=O)CCOC1OC(CO)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.5821
spectraverse_pos_000008,7,O=C(O)CC(=O)OCC1OC(OCC(O)=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3766
spectraverse_pos_000008,8,C=Cc1ccc(O)c(O)c1.O=C(CCOC1OC(CO)C(O)C(O)C1O)OC(=O)C(=O)O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.4342
spectraverse_pos_000009,1,O=C(CCc1ccc(O)c(O)c1)OC1OC(COC(=O)C(O)CCO)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3375
spectraverse_pos_000009,2,O=C(COC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccc(O)c(O)c1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.4143
spectraverse_pos_000009,3,CO.O=C(O)CC(COCC1OC(O)C(O)C(O)C1O)C(=O)Cc1ccc(O)c(O)c1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2771
spectraverse_pos_000009,4,CCC(=O)OC1OC(CO)C(O)C1O.OC1C2COC(O2)C(O)C1O.Oc1ccccc1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3462
spectraverse_pos_000009,5,CCC(=O)OC1OC(O)(CO)C1O.OC1C2COC(O2)C(O)C1O.Oc1ccccc1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2619
spectraverse_pos_000009,6,O=C(COC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccc(O)c(O)c1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.4143
spectraverse_pos_000010,1,CC1OC(OCCC=O)C(O)C(O)C1O.OCC1OC(c2cc(O)c(O)c(O)c2)CC1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2558
spectraverse_pos_000010,2,C.O=C(COC1OC(c2cc(O)c(O)c(O)c2)C(O)C(O)C1O)C1OC(CO)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3117
spectraverse_pos_000010,3,CO.O=C(COC1OC(c2cc(O)c(O)c(O)c2)CC1O)CC1OC(O)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2381
spectraverse_pos_000010,4,O=C(COC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(CO)c1.Oc1ccccc1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3462
spectraverse_pos_000010,5,O=C(CCc1ccc(O)cc1)Oc1cc(O)c(O)c(O)c1.OC1C2COC(O2)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.1977
spectraverse_pos_000010,6,C.O=C(COC1OC(c2cc(O)c(O)c(O)c2)C(O)C(O)C1O)C1OC(CO)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3117
spectraverse_pos_000010,7,O=C(Cc1cc(O)c(O)c(O)c1)OC1OC(CC2OC(CO)C(O)C2O)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3662
spectraverse_pos_000010,8,O=C(COC1OC(Cc2cc(O)c(O)c(O)c2)C(O)C(O)C1O)C1OC(CO)C(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.3333
spectraverse_pos_000011,1,O=c1cc(C2CCC(O)CO2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2791
spectraverse_pos_000011,2,O=c1cc(C2CCC(O)CO2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2791
spectraverse_pos_000011,3,O=c1cc(C2OCC(O)CO2)oc2c(OC3OC(COO)C(O)C(O)C3O)c(O)cc(O)c12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.236
spectraverse_pos_000011,4,O=c1cc(C2CCC(O)CO2)oc2cc(OC3OC(COO)C(O)C(O)C3O)c(O)c(O)c12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2174
spectraverse_pos_000011,5,O=c1cc(C2CCC(O)CO2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2791
spectraverse_pos_000011,6,O=c1cc(-c2ccc(O)cc2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c-2c1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2927
spectraverse_pos_000011,7,O=c1cc(C2CCC(O)CO2)oc2c(OC3OC(COO)C(O)C(O)C3O)c(O)cc(O)c12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2174
spectraverse_pos_000011,8,O=c1cc(C2CCC(O)CO2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)cc12,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O,0,0.2759
spectraverse_pos_000012,1,CC=Cc1ccc(O)cc1.O=C1OC2C1C1=CCC2C2C(O)C(CO)OC(OC1)C2O.OC1COC(O)C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2128
spectraverse_pos_000012,2,COc1cc(C2CC=C(COC3OC(CO)C(O)C(O)C3OC3OC=C(C)C(O)C3O)C(=O)OC2C)ccc1C(C)O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2979
spectraverse_pos_000012,3,CC=CC(=O)OC1CC=C(OC2OC(CC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)CCC(OC)C(=O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2976
spectraverse_pos_000013,1,COc1ccc(C2COc3ccc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)cc3C2C=O)c(OC)c1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.375
spectraverse_pos_000013,2,COc1ccc(C2COc3ccccc3C(=O)O2)c(OC)c1.OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3537
spectraverse_pos_000013,3,COc1ccc(C2COc3cc(OC4OC5COC4C(O)C5O)cc(O)c3C2OC2OC(CO)C(O)C(O)C2O)cc1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3735
spectraverse_pos_000013,4,COc1ccc(C2COc3ccccc3C(=O)O2)c(OC)c1.OCC1OC(OCC2OC3OC3C(O)C2O)C(O)C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3372
spectraverse_pos_000013,5,COc1ccc(C2COc3ccc(OC4OC(CC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)cc3C(=O)O2)c(OC)c1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3924
spectraverse_pos_000013,6,COc1ccc(C2COc3cc(OC4OC5COC4C(O)C5O)c(C)cc3C2=O)cc1.OCC1OCC(O)C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3059
spectraverse_pos_000013,7,COC1OC(CO)C(O)C(O)C1O.COc1ccc(C2COc3ccc(OC4C(O)C(O)C(O)C5OC45)cc3C2=O)c(OC)c1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3412
spectraverse_pos_000014,1,COc1cc2cc3oc(=O)c2cc1C(OC(C)C(C)O)C(OC)C3CCCC(=O)O.OCC1OC2OC2C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2347
spectraverse_pos_000014,2,COC1COCC(C)C1.O=C1OC2Oc3cc1c(=O)oc1c(c(O)cc3-1)OC2CO.OCC1OC2OC2C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2473
spectraverse_pos_000014,3,COc1cc2c(=O)oc(C3CCOC(=O)C3)c(C3OC4COC(C)C3O4)c2c(OC)c1O.OCC1OC2OC2C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3478
spectraverse_pos_000014,4,CO.COC1=CC=C2OC2=CC(CCC(C)C)C2OC(=O)c3cc4c(O)c(c3O2)OCC(O4)OC(CO)C(O)C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2551
spectraverse_pos_000014,5,COc1ccc(-c2cc3c(O)c(=O)occ3c(CC3OCCCC(C)OC3=O)c2OC2OC(CO)C(O)C(O)C2O)cc1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3596
spectraverse_pos_000014,6,COc1cc2oc(C3OC(C4COCC4C(=O)CC(C)O)CC3O)cc(=O)c2cc1OC.OCC1OC2OC2C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3077
spectraverse_pos_000015,1,COC1Cc2c(OC3OC(CO)C(O)C(O)C3O)c3cc(=O)oc-3cc(C)c2C(CC2OCC(O)C(O)C2O)OC1=O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3647
spectraverse_pos_000015,2,COc1ccc(C2Cc3c(cc(O)cc3OC3OC(CO)C(O)C(O)C3O)OC3OC(=O)C2(C)CCC3O)c(OC)c1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3409
spectraverse_pos_000015,3,COc1ccc(C2Oc3c(O)cc(=O)oc3CC3C(=CCC3OC3OC(CO)C(O)C(O)C3O)C(=O)OC2C)c(O)c1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2935
spectraverse_pos_000015,4,COC1CCC2(O)C(O)C(OC)Cc3c(-c4ccc(C)c(O)c4)cc(=O)oc3OC2C1OC1OC(CO)C(O)C(O)C1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2604
spectraverse_pos_000015,5,COc1ccc(C2Oc3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3OCCC3OCC(CC2C)C(=O)C3O)cc1,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3556
spectraverse_pos_000015,6,COc1ccc(C2CC(=O)C3C(COCC3OC3OC(CO)C(O)C(O)C3O)Oc3cc(O)cc(CO)c3O2)c(O)c1O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.3371
spectraverse_pos_000015,7,COC1C(=O)C2(O)C(CO)OC(OC3OC(C)C(O)C(O)C3O)C2Cc2c1c(CCCc1ccc(O)cc1)coc2=O,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O,0,0.2188
spectraverse_pos_000016,1,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3c(O)cc(O)cc3c2=O)C(O)C(O)C1O.Oc1ccc(CC2OC3OC3C2(O)O)cc1,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1532
spectraverse_pos_000016,2,CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC1OC(Cc2cc(O)c(O)c(O)c2)C(O)C(O)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1574
spectraverse_pos_000016,3,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O.Oc1ccc(CC2OC3OC3C(O)C2O)cc1,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1869
spectraverse_pos_000016,4,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)c(OC4OC(CO)C(O)C(O)C4O)c(O)c3c2=O)CC(O)C1O.Oc1ccccc1,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1593
spectraverse_pos_000016,5,CC1OC(Oc2c(OC3OC(C)C(Oc4cc(O)c(O)c(O)c4)C(O)C3O)c(O)cc3c2OC(c2ccc(O)c(O)c2)C3=O)C(O)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.2062
spectraverse_pos_000016,6,CC1OC(Oc2c(O)cc3c(c2OC2OC(CO)C(O)C(O)C2c2cc(O)c(O)c(O)c2)OC(c2ccc(O)cc2)C(=O)O3)C(O)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1942
spectraverse_pos_000016,7,CC1OC(O)C(O)C1O.CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(Oc2cc(O)c(O)c(O)c2)C(O)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1538
spectraverse_pos_000016,8,CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(c2cc(O)c(O)c(O)c2)C(O)C1O.OCC1OC2OC2C(O)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1532
spectraverse_pos_000017,1,CC1CC(O)C(O)C(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O1.OCC1OC2OC2C(O)C1O.Oc1ccccc1,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1696
